title,subjects,authors,publish-date
Deep learning diagnostics for bladder tumor identification and grade prediction using RGB method,"['Bladder', 'Urological cancer']","['Jeong Woo Yoo', 'Kyo Chul Koo', 'Byung Ha Chung', 'Sang Yeop Baek', 'Su Jin Lee', 'Kyu Hong Park', 'Kwang Suk Lee']",2022-10-21
Deep learning based sentiment analysis and offensive language identification on multilingual code-mixed data,"['Engineering', 'Mathematics and computing']","['Kogilavani Shanmugavadivel', 'V. E. Sathishkumar', 'Sandhiya Raja', 'T. Bheema Lingaiah', 'S. Neelakandan', 'Malliga Subramanian']",2022-12-13
A novel knowledge extraction method based on deep learning in fruit domain,"['Computer science', 'Information technology']","['Xinliang Liu', 'Lei Ma', 'Tingyu Mao', 'Mengqi Zhang', 'Yong Li', 'Yanzhao Ren']",2022-12-13
Deep kernel learning of dynamical models from high-dimensional noisy data,"['Computational science', 'Computer science']","['Nicolò Botteghi', 'Mengwu Guo', 'Christoph Brune']",2022-12-13
Rotamer-free protein sequence design based on deep learning and self-consistency,"['Machine learning', 'NMR spectroscopy', 'Protein design', 'X-ray crystallography']","['Yufeng Liu', 'Lu Zhang', 'Weilun Wang', 'Min Zhu', 'Chenchen Wang', 'Fudong Li', 'Jiahai Zhang', 'Houqiang Li', 'Quan Chen', 'Haiyan Liu']",2022-07-21
Accurate somatic variant detection using weakly supervised deep learning,"['Cancer genomics', 'Machine learning', 'Software']","['Kiran Krishnamachari', 'Dylan Lu', 'Alexander Swift-Scott', 'Anuar Yeraliyev', 'Kayla Lee', 'Weitai Huang', 'Sim Ngak Leng', 'Anders Jacobsen Skanderup']",2022-07-22
Reinforcement learning deficits exhibited by postnatal PCP-treated rats enable deep neural network classification,"['Decision', 'Diagnostic markers', 'Schizophrenia']","['Michael M. Tranter', 'Samarth Aggarwal', 'Jared W. Young', 'Daniel G. Dillon', 'Samuel A. Barnes']",2022-12-12
Exploiting domain transformation and deep learning for hand gesture recognition using a low-cost dataglove,"['Biomedical engineering', 'Electrical and electronic engineering', 'Information technology']","['Md. Ahasan Atick Faisal', 'Farhan Fuad Abir', 'Mosabber Uddin Ahmed', 'Md Atiqur Rahman Ahad']",2022-12-12
"Fast, efficient, and accurate neuro-imaging denoising via supervised deep learning","['Computational biology and bioinformatics', 'Neuroscience']","['Shivesh Chaudhary', 'Sihoon Moon', 'Hang Lu']",2022-09-02
Measurement of retinal nerve fiber layer thickness with a deep learning algorithm in ischemic optic neuropathy and optic neuritis,"['Biomedical engineering', 'Eye diseases']","['Ghazale Razaghi', 'Ehsan Hedayati', 'Marjaneh Hejazi', 'Rahele Kafieh', 'Melika Samadi', 'Robert Ritch', 'Prem S. Subramanian', 'Masoud Aghsaei Fard']",2022-10-12
Multi-task machine learning improves multi-seasonal prediction of the Indian Ocean Dipole,"['Atmospheric science', 'Ocean sciences']","['Fenghua Ling', 'Jing-Jia Luo', 'Yue Li', 'Tao Tang', 'Lei Bai', 'Wanli Ouyang', 'Toshio Yamagata']",2022-12-12
Deep learning-based age estimation from chest X-rays indicates cardiovascular prognosis,"['Heart failure', 'Prognosis']","['Hirotaka Ieki', 'Kaoru Ito', 'Mike Saji', 'Rei Kawakami', 'Yuji Nagatomo', 'Kaori Takada', 'Toshiya Kariyasu', 'Haruhiko Machida', 'Satoshi Koyama', 'Hiroki Yoshida', 'Ryo Kurosawa', 'Hiroshi Matsunaga', 'Kazuo Miyazawa', 'Kouichi Ozaki', 'Yoshihiro Onouchi', 'Susumu Katsushika', 'Ryo Matsuoka', 'Hiroki Shinohara', 'Toshihiro Yamaguchi', 'Satoshi Kodera', 'Yasutomi Higashikuni', 'Katsuhito Fujiu', 'Hiroshi Akazawa', 'Nobuo Iguchi', 'Mitsuaki Isobe', 'Tsutomu Yoshikawa', 'Issei Komuro']",2022-12-09
A novel fast method for identifying the origin of Maojian using NIR spectroscopy with deep learning algorithms,"['Applied optics', 'Optical physics']","['Chenjie Chang', 'Zongyuan Li', 'Hongyi Li', 'Zhuoya Hou', 'Enguang Zuo', 'Deyi Zhao', 'Xiaoyi Lv', 'Furu Zhong', 'Cheng Chen', 'Feng Tian']",2022-12-10
Simple nearest-neighbour analysis meets the accuracy of compound potency predictions using complex machine learning models,"['Cheminformatics', 'Medicinal chemistry']","['Tiago Janela', 'Jürgen Bajorath']",2022-12-14
Dimensionally consistent learning with Buckingham Pi,"['Applied mathematics', 'Computational science', 'Physics']","['Joseph Bakarji', 'Jared Callaham', 'Steven L. Brunton', 'J. Nathan Kutz']",2022-12-15
Deep learning to diagnose Hashimoto’s thyroiditis from sonographic images,"['Machine learning', 'Thyroid diseases']","['Qiang Zhang', 'Sheng Zhang', 'Yi Pan', 'Lin Sun', 'Jianxin Li', 'Yu Qiao', 'Jing Zhao', 'Xiaoqing Wang', 'Yixing Feng', 'Yanhui Zhao', 'Zhiming Zheng', 'Xiangming Yang', 'Lixia Liu', 'Chunxin Qin', 'Ke Zhao', 'Xiaonan Liu', 'Caixia Li', 'Liuyang Zhang', 'Chunrui Yang', 'Na Zhuo', 'Hong Zhang', 'Jie Liu', 'Jinglei Gao', 'Xiaoling Di', 'Fanbo Meng', 'Linlei Zhang', 'Yuxuan Wang', 'Yuansheng Duan', 'Hongru Shen', 'Yang Li', 'Meng Yang', 'Yichen Yang', 'Xiaojie Xin', 'Xi Wei', 'Xuan Zhou', 'Rui Jin', 'Lun Zhang', 'Xudong Wang', 'Fengju Song', 'Xiangqian Zheng', 'Ming Gao', 'Kexin Chen', 'Xiangchun Li']",2022-06-29
pGlycoQuant with a deep residual network for quantitative glycoproteomics at intact glycopeptide level,"['Glycobiology', 'Mass spectrometry', 'Proteome informatics', 'Proteomics']","['Siyuan Kong', 'Pengyun Gong', 'Wen-Feng Zeng', 'Biyun Jiang', 'Xinhang Hou', 'Yang Zhang', 'Huanhuan Zhao', 'Mingqi Liu', 'Guoquan Yan', 'Xinwen Zhou', 'Xihua Qiao', 'Mengxi Wu', 'Pengyuan Yang', 'Chao Liu', 'Weiqian Cao']",2022-12-07
Intuitive physics learning in a deep-learning model inspired by developmental psychology,"['Cognitive neuroscience', 'Computational models', 'Philosophy', 'Psychology']","['Luis S. Piloto', 'Ari Weinstein', 'Peter Battaglia', 'Matthew Botvinick']",2022-07-11
A proof of concept for a deep learning system that can aid embryologists in predicting blastocyst survival after thaw,"['Medical research', 'Predictive markers']","['P. Marsh', 'D. Radif', 'P. Rajpurkar', 'Z. Wang', 'E. Hariton', 'S. Ribeiro', 'R. Simbulan', 'A. Kaing', 'W. Lin', 'A. Rajah', 'F. Rabara', 'M. Lungren', 'U. Demirci', 'A. Ng', 'M. Rosen']",2022-12-07
Prediction of inter-chain distance maps of protein complexes with 2D attention-based deep neural networks,"['Machine learning', 'Protein structure predictions']","['Zhiye Guo', 'Jian Liu', 'Jeffrey Skolnick', 'Jianlin Cheng']",2022-11-15
Capsule robot pose and mechanism state detection in ultrasound using attention-based hierarchical deep learning,"['Biomedical engineering', 'Mechanical engineering']","['Xiaoyun Liu', 'Daniel Esser', 'Brandon Wagstaff', 'Anna Zavodni', 'Naomi Matsuura', 'Jonathan Kelly', 'Eric Diller']",2022-12-07
Deep learning of a bacterial and archaeal universal language of life enables transfer learning and illuminates microbial dark matter,"['Bioinformatics', 'Computational models', 'Machine learning', 'Metagenomics', 'Microbial biooceanography']","['A. Hoarfrost', 'A. Aptekmann', 'G. Farfañuk', 'Y. Bromberg']",2022-05-11
Deep learning enables reference-free isotropic super-resolution for volumetric fluorescence microscopy,"['Confocal microscopy', 'Imaging and sensing', 'Light-sheet microscopy', 'Machine learning']","['Hyoungjun Park', 'Myeongsu Na', 'Bumju Kim', 'Soohyun Park', 'Ki Hean Kim', 'Sunghoe Chang', 'Jong Chul Ye']",2022-06-08
Deep learning-based kcat prediction enables improved enzyme-constrained model reconstruction,"['Computational biology and bioinformatics', 'Enzymes', 'Systems biology']","['Feiran Li', 'Le Yuan', 'Hongzhong Lu', 'Gang Li', 'Yu Chen', 'Martin K. M. Engqvist', 'Eduard J. Kerkhoven', 'Jens Nielsen']",2022-06-16
Derivation of prognostic contextual histopathological features from whole-slide images of tumours via graph deep learning,"['Image processing', 'Machine learning', 'Prognostic markers', 'Renal cell carcinoma']","['Yongju Lee', 'Jeong Hwan Park', 'Sohee Oh', 'Kyoungseob Shin', 'Jiyu Sun', 'Minsun Jung', 'Cheol Lee', 'Hyojin Kim', 'Jin-Haeng Chung', 'Kyung Chul Moon', 'Sunghoon Kwon']",2022-08-18
Deep learning approaches to predict 10-2 visual field from wide-field swept-source optical coherence tomography en face images in glaucoma,"['Computational science', 'Optic nerve diseases', 'Retinal diseases', 'Tomography', 'Vision disorders']","['Sangwoo Moon', 'Jae Hyeok Lee', 'Hyunju Choi', 'Sun Yeop Lee', 'Jiwoong Lee']",2022-12-05
Discovering and forecasting extreme events via active learning in neural operators,"['Computational science', 'Energy security', 'Infectious diseases', 'Natural hazards', 'Physical oceanography']","['Ethan Pickering', 'Stephen Guth', 'George Em Karniadakis', 'Themistoklis P. Sapsis']",2022-12-19
Deep learning-based robust positioning for all-weather autonomous driving,"['Computational science', 'Computer science']","['Yasin Almalioglu', 'Mehmet Turan', 'Niki Trigoni', 'Andrew Markham']",2022-09-08
Learning biophysical determinants of cell fate with deep neural networks,"['Cellular imaging', 'Computer science', 'Drug screening', 'Machine learning']","['Christopher J. Soelistyo', 'Giulia Vallardi', 'Guillaume Charras', 'Alan R. Lowe']",2022-06-30
A deep learning model and human-machine fusion for prediction of EBV-associated gastric cancer from histopathology,"['Gastric cancer', 'Machine learning', 'Tumour virus infections']","['Xueyi Zheng', 'Ruixuan Wang', 'Xinke Zhang', 'Yan Sun', 'Haohuan Zhang', 'Zihan Zhao', 'Yuanhang Zheng', 'Jing Luo', 'Jiangyu Zhang', 'Hongmei Wu', 'Dan Huang', 'Wenbiao Zhu', 'Jianning Chen', 'Qinghua Cao', 'Hong Zeng', 'Rongzhen Luo', 'Peng Li', 'Lilong Lan', 'Jingping Yun', 'Dan Xie', 'Wei-Shi Zheng', 'Junhang Luo', 'Muyan Cai']",2022-05-19
A deep-learning system bridging molecule structure and biomedical text with comprehension comparable to human professionals,"['Drug discovery', 'Machine learning']","['Zheni Zeng', 'Yuan Yao', 'Zhiyuan Liu', 'Maosong Sun']",2022-02-14
Experimental exploration of a ribozyme neutral network using evolutionary algorithm and deep learning,"['Experimental evolution', 'Molecular evolution', 'Ribozymes', 'RNA']","['Rachapun Rotrattanadumrong', 'Yohei Yokobayashi']",2022-08-17
The origin and evolution of open habitats in North America inferred by Bayesian deep learning models,"['Evolutionary ecology', 'Grassland ecology', 'Palaeontology']","['Tobias Andermann', 'Caroline A. E. Strömberg', 'Alexandre Antonelli', 'Daniele Silvestro']",2022-08-17
Arrhythmic sudden death survival prediction using deep learning analysis of scarring in the heart,"['Disease-free survival', 'Medical imaging', 'Ventricular tachycardia']","['Dan M. Popescu', 'Julie K. Shade', 'Changxin Lai', 'Konstantinos N. Aronis', 'David Ouyang', 'M. Vinayaga Moorthy', 'Nancy R. Cook', 'Daniel C. Lee', 'Alan Kadish', 'Christine M. Albert', 'Katherine C. Wu', 'Mauro Maggioni', 'Natalia A. Trayanova']",2022-04-07
Deep-learning density functional theory Hamiltonian for efficient ab initio electronic-structure calculation,"['Computational methods', 'Electronic properties and materials', 'Electronic structure']","['He Li', 'Zun Wang', 'Nianlong Zou', 'Meng Ye', 'Runzhang Xu', 'Xiaoxun Gong', 'Wenhui Duan', 'Yong Xu']",2022-06-23
Efficient labelling of solar flux evolution videos by a deep learning model,"['Computer science', 'Scientific data', 'Solar physics']","['Subhamoy Chatterjee', 'Andrés Muñoz-Jaramillo', 'Derek A. Lamb']",2022-06-27
Multimodal deep learning for Alzheimer’s disease dementia assessment,"[""Alzheimer's disease"", 'Translational research']","['Shangran Qiu', 'Matthew I. Miller', 'Prajakta S. Joshi', 'Joyce C. Lee', 'Chonghua Xue', 'Yunruo Ni', 'Yuwei Wang', 'Ileana De Anda-Duran', 'Phillip H. Hwang', 'Justin A. Cramer', 'Brigid C. Dwyer', 'Honglin Hao', 'Michelle C. Kaku', 'Sachin Kedar', 'Peter H. Lee', 'Asim Z. Mian', 'Daniel L. Murman', 'Sarah O’Shea', 'Aaron B. Paul', 'Marie-Helene Saint-Hilaire', 'E. Alton Sartor', 'Aneeta R. Saxena', 'Ludy C. Shih', 'Juan E. Small', 'Maximilian J. Smith', 'Arun Swaminathan', 'Courtney E. Takahashi', 'Olga Taraschenko', 'Hui You', 'Jing Yuan', 'Yan Zhou', 'Shuhan Zhu', 'Michael L. Alosco', 'Jesse Mez', 'Thor D. Stein', 'Kathleen L. Poston', 'Rhoda Au', 'Vijaya B. Kolachalama']",2022-06-20
Prediction of fluid oil and gas volumes of shales with a deep learning model and its application to the Bakken and Marcellus shales,"['Energy science and technology', 'Solid Earth sciences']",['Şamil Şen'],2022-12-02
A fully-automated paper ECG digitisation algorithm using deep learning,"['Cardiology', 'Information technology', 'Mathematics and computing', 'Software']","['Huiyi Wu', 'Kiran Haresh Kumar Patel', 'Xinyang Li', 'Bowen Zhang', 'Christoforos Galazis', 'Nikesh Bajaj', 'Arunashis Sau', 'Xili Shi', 'Lin Sun', 'Yanda Tao', 'Harith Al-Qaysi', 'Lawrence Tarusan', 'Najira Yasmin', 'Natasha Grewal', 'Gaurika Kapoor', 'Jonathan W. Waks', 'Daniel B. Kramer', 'Nicholas S. Peters', 'Fu Siong Ng']",2022-12-05
Performance comparison of three deep learning models for impacted mesiodens detection on periapical radiographs,"['Dental diseases', 'Dentistry', 'Mathematics and computing', 'Periapical radiographs']","['Kug Jin Jeon', 'Eun-Gyu Ha', 'Hanseung Choi', 'Chena Lee', 'Sang-Sun Han']",2022-09-13
An interpretable deep learning workflow for discovering subvisual abnormalities in CT scans of COVID-19 inpatients and survivors,"['Image processing', 'Machine learning', 'SARS-CoV-2']","['Longxi Zhou', 'Xianglin Meng', 'Yuxin Huang', 'Kai Kang', 'Juexiao Zhou', 'Yuetan Chu', 'Haoyang Li', 'Dexuan Xie', 'Jiannan Zhang', 'Weizhen Yang', 'Na Bai', 'Yi Zhao', 'Mingyan Zhao', 'Guohua Wang', 'Lawrence Carin', 'Xigang Xiao', 'Kaijiang Yu', 'Zhaowen Qiu', 'Xin Gao']",2022-05-23
Supervised learning of a chemistry functional with damped dispersion,"['Chemical physics', 'Density functional theory', 'Electronic properties and materials', 'Electronic structure']","['Yiwei Liu', 'Cheng Zhang', 'Zhonghua Liu', 'Donald G. Truhlar', 'Ying Wang', 'Xiao He']",2022-12-23
Direct retrieval of Zernike-based pupil functions using integrated diffractive deep neural networks,"['Nanoscale devices', 'Optoelectronic devices and components']","['Elena Goi', 'Steffen Schoenhardt', 'Min Gu']",2022-12-07
Improving deep learning performance for predicting large-scale geological \({{CO}_{2}}\) sequestration modeling through feature coarsening,"['Energy science and technology', 'Engineering', 'Hydrology', 'Mathematics and computing']","['Bicheng Yan', 'Dylan Robert Harp', 'Bailian Chen', 'Rajesh J. Pawar']",2022-11-30
Learning interpretable representations of entanglement in quantum optics experiments using deep generative models,"['Computer science', 'Other photonics', 'Quantum physics']","['Daniel Flam-Shepherd', 'Tony C. Wu', 'Xuemei Gu', 'Alba Cervera-Lierta', 'Mario Krenn', 'Alán Aspuru-Guzik']",2022-06-16
Comparison of discriminant methods and deep learning analysis in plant taxonomy: a case study of Elatine,"['Biological techniques', 'Plant sciences']","['Andrzej Łysko', 'Agnieszka Popiela', 'Paweł Forczmański', 'Attila Molnár V.', 'Balázs András Lukács', 'Zoltán Barta', 'Witold Maćków', 'Grzegorz J. Wolski']",2022-11-28
AF2Complex predicts direct physical interactions in multimeric proteins with deep learning,"['Bacterial structural biology', 'Protein structure predictions']","['Mu Gao', 'Davi Nakajima An', 'Jerry M. Parks', 'Jeffrey Skolnick']",2022-04-01
Deep learning-inferred multiplex immunofluorescence for immunohistochemical image quantification,"['Computer science', 'Diagnostic markers', 'Image processing', 'Prognostic markers', 'Single-cell imaging']","['Parmida Ghahremani', 'Yanyun Li', 'Arie Kaufman', 'Rami Vanguri', 'Noah Greenwald', 'Michael Angelo', 'Travis J. Hollmann', 'Saad Nadeem']",2022-04-07
Integrating deep learning and unbiased automated high-content screening to identify complex disease signatures in human fibroblasts,"['High-throughput screening', 'Image processing', 'Machine learning', ""Parkinson's disease""]","['Lauren Schiff', 'Bianca Migliori', 'Ye Chen', 'Deidre Carter', 'Caitlyn Bonilla', 'Jenna Hall', 'Minjie Fan', 'Edmund Tam', 'Sara Ahadi', 'Brodie Fischbacher', 'Anton Geraschenko', 'Christopher J. Hunter', 'Subhashini Venugopalan', 'Sean DesMarteau', 'Arunachalam Narayanaswamy', 'Selwyn Jacob', 'Zan Armstrong', 'Peter Ferrarotto', 'Brian Williams', 'Geoff Buckley-Herd', 'Jon Hazard', 'Jordan Goldberg', 'Marc Coram', 'Reid Otto', 'Edward A. Baltz', 'Laura Andres-Martin', 'Orion Pritchard', 'Alyssa Duren-Lubanski', 'Ameya Daigavane', 'Kathryn Reggio', 'NYSCF Global Stem Cell Array® Team', 'Phillip C. Nelson', 'Michael Frumkin', 'Susan L. Solomon', 'Lauren Bauer', 'Raeka S. Aiyar', 'Elizabeth Schwarzbach', 'Scott A. Noggle', 'Frederick J. Monsma Jr.', 'Daniel Paull', 'Marc Berndl', 'Samuel J. Yang', 'Bjarki Johannesson']",2022-03-25
Deep learning from phylogenies to uncover the epidemiological dynamics of outbreaks,"['Machine learning', 'Phylogeny', 'Statistical methods', 'Viral infection']","['J. Voznica', 'A. Zhukova', 'V. Boskova', 'E. Saulnier', 'F. Lemoine', 'M. Moslonka-Lefebvre', 'O. Gascuel']",2022-07-06
Learning the histone codes with large genomic windows and three-dimensional chromatin interactions using transformer,"['Chromosome conformation capture-based methods', 'Computational models', 'Gene regulation', 'Histone analysis', 'Machine learning']","['Dohoon Lee', 'Jeewon Yang', 'Sun Kim']",2022-11-05
Volumetric imaging of fast cellular dynamics with deep learning enhanced bioluminescence microscopy,"['Bioluminescence imaging', 'Image processing', 'Machine learning', 'Optogenetics']","['Luis Felipe Morales-Curiel', 'Adriana Carolina Gonzalez', 'Gustavo Castro-Olvera', 'Li-Chun (Lynn) Lin', 'Malak El-Quessny', 'Montserrat Porta-de-la-Riva', 'Jacqueline Severino', 'Laura Battle Morera', 'Valeria Venturini', 'Verena Ruprecht', 'Diego Ramallo', 'Pablo Loza-Alvarez', 'Michael Krieg']",2022-12-03
