title,subjects,authors,publish-date
Comparing deep learning and pathologist quantification of cell-level PD-L1 expression in non-small cell lung cancer whole-slide images,"['Machine learning', 'Non-small-cell lung cancer']","['Leander van Eekelen', 'Joey Spronck', 'Monika Looijen-Salamon', 'Shoko Vos', 'Enrico Munari', 'Ilaria Girolami', 'Albino Eccher', 'Balazs Acs', 'Ceren Boyaci', 'Gabriel Silva de Souza', 'Muradije Demirel-Andishmand', 'Luca Dulce Meesters', 'Daan Zegers', 'Lieke van der Woude', 'Willemijn Theelen', 'Michel van den Heuvel', 'Katrien Grünberg', 'Bram van Ginneken', 'Jeroen van der Laak', 'Francesco Ciompi']",2024-03-26
Deep learning evaluation of echocardiograms to identify occult atrial fibrillation,"['Atrial fibrillation', 'Echocardiography']","['Neal Yuan', 'Nathan R. Stein', 'Grant Duffy', 'Roopinder K. Sandhu', 'Sumeet S. Chugh', 'Peng-Sheng Chen', 'Carine Rosenberg', 'Christine M. Albert', 'Susan Cheng', 'Robert J. Siegel', 'David Ouyang']",2024-04-13
Detection of biomagnetic signals from induced pluripotent stem cell-derived cardiomyocytes using deep learning with simulation data,"['Computational models', 'Electrophysiology', 'Induced pluripotent stem cells', 'Machine learning', 'Superconducting devices']","['Takeshi Yamaguchi', 'Yoshiaki Adachi', 'Takashi Tanida', 'Katsutoshi Taguchi', 'Yoshinobu Oka', 'Takashi Yoshida', 'Wook-Cheol Kim', 'Kenji Takahashi', 'Masaki Tanaka']",2024-03-27
The application value of deep learning-based nomograms in benign–malignant discrimination of TI-RADS category 4 thyroid nodules,"['Diseases', 'Engineering', 'Health care', 'Medical research', 'Oncology']","['Xinru Zhang', 'Cheng Jia', 'Meng Sun', 'Zhe Ma']",2024-04-03
HARNet in deep learning approach—a systematic survey,"['Energy science and technology', 'Engineering', 'Human action recognition (HAR)', 'Deep learning', 'CNN', 'Feature-based approaches', 'Accuracy']","['Neelam Sanjeev Kumar', 'G. Deepika', 'V. Goutham', 'B. Buvaneswari', 'R. Vijaya Kumar Reddy', 'Sanjeevkumar Angadi', 'C. Dhanamjayulu', 'Ravikumar Chinthaginjala', 'Faruq Mohammad', 'Baseem Khan']",2024-04-10
Handloomed fabrics recognition with deep learning,"['Information technology', 'Software', 'Textile loom type', 'Handloom fabric', 'Powerloom fabric', 'Automated identification', 'Artificial intelligence', 'Deep learning']","['Lipi B. Mahanta', 'Deva Raj Mahanta', 'Taibur Rahman', 'Chandan Chakraborty']",2024-04-04
Unsupervised deep representation learning enables phenotype discovery for genetic association studies of brain imaging,"['Computational biology and bioinformatics', 'Genetic association study']","['Khush Patel', 'Ziqian Xie', 'Hao Yuan', 'Sheikh Muhammad Saiful Islam', 'Yaochen Xie', 'Wei He', 'Wanheng Zhang', 'Assaf Gottlieb', 'Han Chen', 'Luca Giancardo', 'Alexander Knaack', 'Evan Fletcher', 'Myriam Fornage', 'Shuiwang Ji', 'Degui Zhi']",2024-04-05
Scoring method of English composition integrating deep learning in higher vocational colleges,"['Engineering', 'Psychology', 'Deep learning', 'Higher vocational colleges', 'Natural language processing', 'English composition', 'Intelligent scoring']","['Shuo Feng', 'Lixia Yu', 'Fen Liu']",2024-03-27
Development and validation of a deep learning-based microsatellite instability predictor from prostate cancer whole-slide images,"['Cancer genomics', 'Cancer imaging', 'Prostate cancer', 'Tumour biomarkers']","['Qiyuan Hu', 'Abbas A. Rizvi', 'Geoffery Schau', 'Kshitij Ingale', 'Yoni Muller', 'Rachel Baits', 'Sebastian Pretzer', 'Aïcha BenTaieb', 'Abigail Gordhamer', 'Roberto Nussenzveig', 'Adam Cole', 'Matthew O. Leavitt', 'Ryan D. Jones', 'Rohan P. Joshi', 'Nike Beaubier', 'Martin C. Stumpe', 'Kunal Nagpal']",2024-04-09
A deep learning approach for fast muscle water T2 mapping with subject specific fat T2 calibration from multi-spin-echo acquisitions,"['Biomedical engineering', 'Magnetic resonance imaging']","['Marco Barbieri', 'Melissa T. Hooijmans', 'Kevin Moulin', 'Tyler E. Cork', 'Daniel B. Ennis', 'Garry E. Gold', 'Feliks Kogan', 'Valentina Mazzoli']",2024-04-08
Single-step phase identification and phase locking for coherent beam combination using deep learning,"['Fibre lasers', 'Fibre optics and optical communications', 'Liquid crystals']","['Yunhui Xie', 'Fedor Chernikov', 'Ben Mills', 'Yuchen Liu', 'Matthew Praeger', 'James A. Grant-Jacob', 'Michalis N. Zervas']",2024-03-29
Research on helmet wearing detection method based on deep learning,"['Civil engineering', 'Electrical and electronic engineering', 'Engineering', 'Mechanical engineering', 'Deep learning', 'Object detection', 'Helmet-wearing detection', 'YOLOv5', 'Attention mechanism']","['Lihong Wei', 'Panpan Liu', 'Haihui Ren', 'Dong Xiao']",2024-03-25
Myocardial scar and left ventricular ejection fraction classification for electrocardiography image using multi-task deep learning,"['Cardiology', 'Machine learning']","['Atirut Boribalburephan', 'Sukrit Treewaree', 'Noppawat Tantisiriwat', 'Ahthit Yindeengam', 'Titipat Achakulvisut', 'Rungroj Krittayaphong']",2024-03-29
Research on steel surface defect classification method based on deep learning,"['Engineering', 'Mechanical engineering', 'Steel surface defect detection', 'YOLOv5', 'Attention mechanism', 'BiFPN']","['Yang Gao', 'Gang Lv', 'Dong Xiao', 'Xize Han', 'Tao Sun', 'Zhenni Li']",2024-04-08
CMOS plus stochastic nanomagnets enabling heterogeneous computers for probabilistic inference and learning,"['Computational science', 'Magnetic devices']","['Nihal Sanjay Singh', 'Keito Kobayashi', 'Qixuan Cao', 'Kemal Selcuk', 'Tianrui Hu', 'Shaila Niazi', 'Navid Anjum Aadit', 'Shun Kanai', 'Hideo Ohno', 'Shunsuke Fukami', 'Kerem Y. Camsari']",2024-03-27
Deep learning-based diffusion tensor cardiac magnetic resonance reconstruction: a comparison study,"['Biomedical engineering', 'Cardiovascular diseases', 'Deep learning', 'CNN', 'Transformer', 'Cardiac diffusion tensor', 'MRI reconstruction']","['Jiahao Huang', 'Pedro F. Ferreira', 'Lichao Wang', 'Yinzhe Wu', 'Angelica I. Aviles-Rivero', 'Carola-Bibiane Schönlieb', 'Andrew D. Scott', 'Zohya Khalique', 'Maria Dwornik', 'Ramyah Rajakulasingam', 'Ranil De Silva', 'Dudley J. Pennell', 'Sonia Nielles-Vallespin', 'Guang Yang']",2024-03-07
The development of a prediction model based on deep learning for prognosis prediction of gastrointestinal stromal tumor: a SEER-based study,"['Gastroenterology', 'Oncology', 'Risk factors', 'Deep learning', 'Machine learning', 'Gastrointestinal stromal tumor', 'The surveillance', 'Epidemiology', 'And end results program (SEER)', 'DeepSurv']","['Junjie Zeng', 'Kai Li', 'Fengyu Cao', 'Yongbin Zheng']",2024-03-19
MFCA-Net: a deep learning method for semantic segmentation of remote sensing images,"['Computer science', 'Information theory and computation']","['Xiujuan Li', 'Junhuai Li']",2024-03-08
Deep learning on tertiary lymphoid structures in hematoxylin-eosin predicts cancer prognosis and immunotherapy response,"['Prognostic markers', 'Tumour biomarkers']","['Ziqiang Chen', 'Xiaobing Wang', 'Zelin Jin', 'Bosen Li', 'Dongxian Jiang', 'Yanqiu Wang', 'Mengping Jiang', 'Dandan Zhang', 'Pei Yuan', 'Yahui Zhao', 'Feiyue Feng', 'Yicheng Lin', 'Liping Jiang', 'Chenxi Wang', 'Weida Meng', 'Wenjing Ye', 'Jie Wang', 'Wenqing Qiu', 'Houbao Liu', 'Dan Huang', 'Yingyong Hou', 'Xuefei Wang', 'Yuchen Jiao', 'Jianming Ying', 'Zhihua Liu', 'Yun Liu']",2024-03-22
Building trust in deep learning-based immune response predictors with interpretable explanations,"['Machine learning', 'MHC class I']","['Piyush Borole', 'Ajitha Rajan']",2024-03-06
Development of a deep learning model to distinguish the cause of optic disc atrophy using retinal fundus photography,"['Data processing', 'Machine learning', 'Translational research', 'Deep learning', 'Fundus photography', 'Leber hereditary optic neuropathy', 'Optic neuritis', 'Optic neuropathy']","['Dong Kyu Lee', 'Young Jo Choi', 'Seung Jae Lee', 'Hyun Goo Kang', 'Yu Rang Park']",2024-03-01
Accuracy of generative deep learning model for macular anatomy prediction from optical coherence tomography images in macular hole surgery,"['Data processing', 'Predictive markers', 'Retinal diseases', 'Deep learning', 'Generative deep learning model', 'Macular hole', 'Optical coherence tomography', 'Variational autoencoder']","['Han Jo Kwon', 'Jun Heo', 'Su Hwan Park', 'Sung Who Park', 'Iksoo Byon']",2024-03-22
Deep learning the hierarchy of steering measurement settings of qubit-pair states,"['Computational science', 'Quantum information', 'Theoretical physics']","['Hong-Ming Wang', 'Huan-Yu Ku', 'Jie-Yien Lin', 'Hong-Bin Chen']",2024-03-01
Fast reconstruction of EEG signal compression sensing based on deep learning,"['Computer science', 'Information technology', 'Compressed sensing', 'Residual networks', 'One-dimensional dilated convolution', 'EEG signals', 'Real-time reconfiguration']","['XiuLi Du', 'KuanYang Liang', 'YaNa Lv', 'ShaoMing Qiu']",2024-03-01
Peak ground acceleration prediction for on-site earthquake early warning with deep learning,"['Natural hazards', 'Seismology', 'On-site earthquake early warning', 'Ground motion', 'Peak ground acceleration', 'Deep learning', 'Convolution neural network']","['Yanqiong Liu', 'Qingxu Zhao', 'Yanwei Wang']",2024-03-06
Automated detection and recognition system for chewable food items using advanced deep learning models,"['Computational science', 'Computer science', 'Information technology', 'Software', 'Food identification', 'Deep learning', 'Eating sounds', 'Customized convolutional neural networks', 'Audio signal processing', 'Spectrograms', 'Mel-frequency cepstral coefficients']","['Yogesh Kumar', 'Apeksha Koul', 'Kamini', 'Marcin Woźniak', 'Jana Shafi', 'Muhammad Fazal Ijaz']",2024-03-19
Deep learning-based label-free imaging of lymphatics and aqueous veins in the eye using optical coherence tomography,"['Imaging and sensing', 'Optical imaging']","['Peijun Gong', 'Xiaolan Tang', 'Junying Chen', 'Haijun You', 'Yuxing Wang', 'Paula K. Yu', 'Dao-Yi Yu', 'Barry Cense']",2024-03-13
Deep learning analysis of epicardial adipose tissue to predict cardiovascular risk in heavy smokers,"['Epidemiology', 'Prognostic markers']","['Borek Foldyna', 'Ibrahim Hadzic', 'Roman Zeleznik', 'Marcel C. Langenbach', 'Vineet K. Raghu', 'Thomas Mayrhofer', 'Michael T. Lu', 'Hugo J. W. L. Aerts']",2024-03-13
OrgaSegment: deep-learning based organoid segmentation to quantify CFTR dependent fluid secretion,"['Cystic fibrosis', 'Disease model', 'High-throughput screening', 'Image processing', 'Intestinal stem cells']","['Juliet W. Lefferts', 'Suzanne Kroes', 'Matthew B. Smith', 'Paul J. Niemöller', 'Natascha D. A. Nieuwenhuijze', 'Heleen N. Sonneveld van Kooten', 'Cornelis K. van der Ent', 'Jeffrey M. Beekman', 'Sam F. B. van Beuningen']",2024-03-13
Diagnostic decisions of specialist optometrists exposed to ambiguous deep-learning outputs,"['Diagnosis', 'Diagnostic markers', 'Eye diseases', 'Medical imaging', 'Ophthalmology', 'OCT', 'Retinal disease', 'Artificial intelligence', 'Human–computer interaction']","['Josie Carmichael', 'Enrico Costanza', 'Ann Blandford', 'Robbert Struyven', 'Pearse A. Keane', 'Konstantinos Balaskas']",2024-03-21
Deep learning-based prediction of post-pancreaticoduodenectomy pancreatic fistula,"['Gastroenterology', 'Medical research', 'Risk factors']","['Woohyung Lee', 'Hyo Jung Park', 'Hack-Jin Lee', 'Ki Byung Song', 'Dae Wook Hwang', 'Jae Hoon Lee', 'Kyongmook Lim', 'Yousun Ko', 'Hyoung Jung Kim', 'Kyung Won Kim', 'Song Cheol Kim']",2024-03-01
Comparison of different machine learning classification models for predicting deep vein thrombosis in lower extremity fractures,"['Diseases', 'Risk factors', 'Deep vein thrombosis', 'Lower extremity fractures', 'Machine learning', 'Prediction model']","['Conghui Wei', 'Jialiang Wang', 'Pengfei Yu', 'Ang Li', 'Ziying Xiong', 'Zhen Yuan', 'Lingling Yu', 'Jun Luo']",2024-03-22
A new model using deep learning to predict recurrence after surgical resection of lung adenocarcinoma,"['Lung cancer', 'Prognostic markers', 'Deep learning', 'Lung adenocarcinoma', 'Recurrence', 'Histopathology', 'Pathology image']","['Pil-Jong Kim', 'Hee Sang Hwang', 'Gyuheon Choi', 'Hyun-Jung Sung', 'Bokyung Ahn', 'Ji-Su Uh', 'Shinkyo Yoon', 'Deokhoon Kim', 'Sung-Min Chun', 'Se Jin Jang', 'Heounjeong Go']",2024-03-16
Uncertainty-aware deep learning for trustworthy prediction of long-term outcome after endovascular thrombectomy,"['Machine learning', 'Outcomes research', 'Predictive medicine', 'Stroke']","['Celia Martín Vicario', 'Dalia Rodríguez Salas', 'Andreas Maier', 'Stefan Hock', 'Joji Kuramatsu', 'Bernd Kallmuenzer', 'Florian Thamm', 'Oliver Taubmann', 'Hendrik Ditt', 'Stefan Schwab', 'Arnd Dörfler', 'Iris Muehlen']",2024-03-06
Jewelry rock discrimination as interpretable data using laser-induced breakdown spectroscopy and a convolutional LSTM deep learning algorithm,"['Applied optics', 'Lasers, LEDs and light sources', 'Optical physics', 'Deep learning', 'LIBS spectroscopy', 'Jewelry rock', 'Convolutional LSTM', 'Chemometrics']","['Pouriya Khalilian', 'Fatemeh Rezaei', 'Nazli Darkhal', 'Parvin Karimi', 'Ali Safi', 'Vincenzo Palleschi', 'Noureddine Melikechi', 'Seyed Hassan Tavassoli']",2024-03-02
Deep learning for three-dimensional segmentation of electron microscopy images of complex ceramic materials,"['Chemical engineering', 'Scanning electron microscopy', 'Synthesis and processing']","['Yu Hirabayashi', 'Haruka Iga', 'Hiroki Ogawa', 'Shinnosuke Tokuta', 'Yusuke Shimada', 'Akiyasu Yamamoto']",2024-03-05
A new method for deep learning detection of defects in X-ray images of pressure vessel welds,"['Energy science and technology', 'Mathematics and computing', 'Pressure vessel welds', 'X-ray images', 'DC-GAN', 'Defect segmentation', 'U-Net']","['Xue Wang', 'Feng He', 'Xu Huang']",2024-03-15
Optimization of news dissemination push mode by intelligent edge computing technology for deep learning,"['Computational science', 'Computer science', 'Personalized news recommendation', 'Reinforcement learning (RL)', 'Deep Deterministic Policy Gradient (DDPG)', 'Q-leaning area under curve', 'Intelligent edge technology']","['JiLe DeGe', 'Sina Sang']",2024-03-20
Levenberg–Marquardt deep neural watermarking for 3D mesh using nearest centroid salient point learning,"['Computational science', 'Computer science', 'Discrete Gaussian geometric', 'Salient point detection', 'Multi-function barycenter', 'Levenberg–Marquardt', 'Deep neural network']","['Modigari Narendra', 'M. L. Valarmathi', 'L. Jani Anbarasi', 'Amir H. Gandomi']",2024-03-23
A physics-informed deep learning liquid crystal camera with data-driven diffractive guidance,"['Engineering', 'Optical physics']","['Jiashuo Shi', 'Taige Liu', 'Liang Zhou', 'Pei Yan', 'Zhe Wang', 'Xinyu Zhang']",2024-03-13
Multitemporal analysis of land subsidence induced by open-pit mining activity using improved combined scatterer interferometry with deep learning algorithm optimization,"['Natural hazards', 'Solid Earth sciences']","['Muhammad Fulki Fadhillah', 'Wahyu Luqmanul Hakim', 'Seul-ki Lee', 'Kwang-Jae Lee', 'Seung-Jae Lee', 'Sung-Ho Chae', 'Hoonyol Lee', 'Chang-Wook Lee']",2024-03-15
Color-CADx: a deep learning approach for colorectal cancer classification through triple convolutional neural networks and discrete cosine transform,"['Cancer', 'Engineering', 'Medical research', 'Colorectal cancer', 'Convolutional neural networks (CNNs)', 'Deep feature extraction', 'Feature fusion', 'Transfer learning', 'Feature selection', 'Discrete cosine transform (DCT)']","['Maha Sharkas', 'Omneya Attallah']",2024-03-22
Principal component analysis enables the design of deep learning potential precisely capturing LLZO phase transitions,"['Batteries', 'Structure of solids and liquids', 'Theoretical chemistry']","['Yiwei You', 'Dexin Zhang', 'Fulun Wu', 'Xinrui Cao', 'Yang Sun', 'Zi-Zhong Zhu', 'Shunqing Wu']",2024-03-18
Generative deep learning for the development of a type 1 diabetes simulator,['Type 1 diabetes'],"['Omer Mujahid', 'Ivan Contreras', 'Aleix Beneyto', 'Josep Vehi']",2024-03-16
Enhancing parasitic organism detection in microscopy images through deep learning and fine-tuned optimizer,"['Computer science', 'Information technology', 'Mathematics and computing', 'Parasitic organisms', 'Segmentation', 'Watershed', 'Deep learning', 'Optimizers', 'Adam', 'InceptionV3', 'InceptionResNetV2']","['Yogesh Kumar', 'Pertik Garg', 'Manu Raj Moudgil', 'Rupinder Singh', 'Marcin Woźniak', 'Jana Shafi', 'Muhammad Fazal Ijaz']",2024-03-08
Monitoring gamma type-I censored data using an exponentially weighted moving average control chart based on deep learning networks,"['Computer science', 'Statistics', 'Deep learning methods', 'Conditional expected value', 'Conditional median', 'Right-censored data', 'Exponentially weighted moving average chart']","['Pei-Hsi Lee', 'Shih-Lung Liao']",2024-03-18
Deep learning radiomics based prediction of axillary lymph node metastasis in breast cancer,"['Breast cancer', 'Medical research']","['Han Liu', 'Liwen Zou', 'Nan Xu', 'Haiyun Shen', 'Yu Zhang', 'Peng Wan', 'Baojie Wen', 'Xiaojing Zhang', 'Yuhong He', 'Luying Gui', 'Wentao Kong']",2024-03-12
Weak signal extraction enabled by deep neural network denoising of diffraction data,"['Computational science', 'Condensed-matter physics']","['Jens Oppliger', 'M. Michael Denner', 'Julia Küspert', 'Ruggero Frison', 'Qisi Wang', 'Alexander Morawietz', 'Oleh Ivashko', 'Ann-Christin Dippel', 'Martin von Zimmermann', 'Izabela Biało', 'Leonardo Martinelli', 'Benoît Fauqué', 'Jaewon Choi', 'Mirian Garcia-Fernandez', 'Ke-Jin Zhou', 'Niels Bech Christensen', 'Tohru Kurosawa', 'Naoki Momono', 'Migaku Oda', 'Fabian D. Natterer', 'Mark H. Fischer', 'Titus Neupert', 'Johan Chang']",2024-02-13
Using deep neural networks to disentangle visual and semantic information in human perception and memory,['Human behaviour'],"['Adva Shoham', 'Idan Daniel Grosbard', 'Or Patashnik', 'Daniel Cohen-Or', 'Galit Yovel']",2024-02-08
Generating mutants of monotone affinity towards stronger protein complexes through adversarial learning,"['Machine learning', 'Protein design']","['Tian Lan', 'Shuquan Su', 'Pengyao Ping', 'Gyorgy Hutvagner', 'Tao Liu', 'Yi Pan', 'Jinyan Li']",2024-02-28
