title,subjects,authors,publish-date
Enhancing CRISPR-Cas9 gRNA efficiency prediction by data integration and deep learning,"['Biotechnology', 'CRISPR-Cas9 genome editing', 'Data acquisition', 'Databases', 'Genomic engineering']","['Xi Xiang', 'Giulia I. Corsi', 'Christian Anthon', 'Kunli Qu', 'Xiaoguang Pan', 'Xue Liang', 'Peng Han', 'Zhanying Dong', 'Lijun Liu', 'Jiayan Zhong', 'Tao Ma', 'Jinbao Wang', 'Xiuqing Zhang', 'Hui Jiang', 'Fengping Xu', 'Xin Liu', 'Xun Xu', 'Jian Wang', 'Huanming Yang', 'Lars Bolund', 'George M. Church', 'Lin Lin', 'Jan Gorodkin', 'Yonglun Luo']",2021-05-28
Modular deep learning enables automated identification of monoclonal cell lines,"['Cellular imaging', 'Induced pluripotent stem cells', 'Machine learning', 'Stem-cell biotechnology']","['Brodie Fischbacher', 'Sarita Hedaya', 'Brigham J. Hartley', 'Zhongwei Wang', 'Gregory Lallos', 'Dillion Hutson', 'Matthew Zimmer', 'Jacob Brammer', 'The NYSCF Global Stem Cell Array Team,', 'Daniel Paull']",2021-05-31
Identifying individuals with recent COVID-19 through voice classification using deep learning,"['Biomarkers', 'Medical research']","['Pichatorn Suppakitjanusant', 'Somnuek Sungkanuparph', 'Thananya Wongsinin', 'Sirapong Virapongsiri', 'Nittaya Kasemkosin', 'Laor Chailurkit', 'Boonsong Ongphiphadhanakul']",2021-09-27
Deep learning-based robust automatic non-invasive measurement of blood pressure using Korotkoff sounds,"['Biomedical engineering', 'Physical examination']","['Ji-Ho Chang', 'Il Doh']",2021-12-03
Deep learning predicts cardiovascular disease risks from lung cancer screening low dose computed tomography,"['Predictive markers', 'Risk factors']","['Hanqing Chao', 'Hongming Shan', 'Fatemeh Homayounieh', 'Ramandeep Singh', 'Ruhani Doda Khera', 'Hengtao Guo', 'Timothy Su', 'Ge Wang', 'Mannudeep K. Kalra', 'Pingkun Yan']",2021-05-20
Improved protein structure prediction by deep learning irrespective of co-evolution information,"['Computer science', 'Machine learning', 'Protein structure predictions']","['Jinbo Xu', 'Matthew McPartlon', 'Jin Li']",2021-05-20
Deep learning-enhanced light-field imaging with continuous validation,"['Imaging', 'Microscopy', 'Neuroscience', 'Software', 'Zebrafish']","['Nils Wagner', 'Fynn Beuttenmueller', 'Nils Norlin', 'Jakob Gierten', 'Juan Carlos Boffi', 'Joachim Wittbrodt', 'Martin Weigert', 'Lars Hufnagel', 'Robert Prevedel', 'Anna Kreshuk']",2021-05-07
Deep learning-based predictive identification of neural stem cell differentiation,"['Computational neuroscience', 'Stem cells in the nervous system']","['Yanjing Zhu', 'Ruiqi Huang', 'Zhourui Wu', 'Simin Song', 'Liming Cheng', 'Rongrong Zhu']",2021-05-10
DeepImageJ: A user-friendly environment to run deep learning models in ImageJ,"['Image processing', 'Software']","['Estibaliz Gómez-de-Mariscal', 'Carlos García-López-de-Haro', 'Wei Ouyang', 'Laurène Donati', 'Emma Lundberg', 'Michael Unser', 'Arrate Muñoz-Barrutia', 'Daniel Sage']",2021-09-30
Connected-UNets: a deep learning architecture for breast mass segmentation,"['Breast cancer', 'Cancer imaging', 'Cancer screening']","['Asma Baccouche', 'Begonya Garcia-Zapirain', 'Cristian Castillo Olea', 'Adel S. Elmaghraby']",2021-12-02
Counting using deep learning regression gives value to ecological surveys,"['Ecology', 'Mathematics and computing']","['Jeroen P. A. Hoekendijk', 'Benjamin Kellenberger', 'Geert Aarts', 'Sophie Brasseur', 'Suzanne S. H. Poiesz', 'Devis Tuia']",2021-12-01
Validation of expert system enhanced deep learning algorithm for automated screening for COVID-Pneumonia on chest X-rays,"['Biomedical engineering', 'Translational research']","['Prashant Sadashiv Gidde', 'Shyam Sunder Prasad', 'Ajay Pratap Singh', 'Nitin Bhatheja', 'Satyartha Prakash', 'Prateek Singh', 'Aakash Saboo', 'Rohit Takhar', 'Salil Gupta', 'Sumeet Saurav', 'Raghunandanan M. V.', 'Amritpal Singh', 'Viren Sardana', 'Harsh Mahajan', 'Arjun Kalyanpur', 'Atanendu Shekhar Mandal', 'Vidur Mahajan', 'Anurag Agrawal', 'Anjali Agrawal', 'Vasantha Kumar Venugopal', 'Sanjay Singh', 'Debasis Dash']",2021-12-01
Predicting fault slip via transfer learning,"['Geophysics', 'Seismology']","['Kun Wang', 'Christopher W. Johnson', 'Kane C. Bennett', 'Paul A. Johnson']",2021-12-16
Detecting protein and DNA/RNA structures in cryo-EM maps of intermediate resolution using deep learning,"['Computational biophysics', 'Cryoelectron microscopy', 'Software']","['Xiao Wang', 'Eman Alnabati', 'Tunde W. Aderinwale', 'Sai Raghavendra Maddhuri Venkata Subramaniya', 'Genki Terashi', 'Daisuke Kihara']",2021-04-16
"A deep-learning pipeline for the diagnosis and discrimination of viral, non-viral and COVID-19 pneumonia from chest X-ray images","['Machine learning', 'Respiratory tract diseases']","['Guangyu Wang', 'Xiaohong Liu', 'Jun Shen', 'Chengdi Wang', 'Zhihuan Li', 'Linsen Ye', 'Xingwang Wu', 'Ting Chen', 'Kai Wang', 'Xuan Zhang', 'Zhongguo Zhou', 'Jian Yang', 'Ye Sang', 'Ruiyun Deng', 'Wenhua Liang', 'Tao Yu', 'Ming Gao', 'Jin Wang', 'Zehong Yang', 'Huimin Cai', 'Guangming Lu', 'Lingyan Zhang', 'Lei Yang', 'Wenqin Xu', 'Winston Wang', 'Andrea Olvera', 'Ian Ziyar', 'Charlotte Zhang', 'Oulan Li', 'Weihua Liao', 'Jun Liu', 'Wen Chen', 'Wei Chen', 'Jichan Shi', 'Lianghong Zheng', 'Longjiang Zhang', 'Zhihan Yan', 'Xiaoguang Zou', 'Guiping Lin', 'Guiqun Cao', 'Laurance L. Lau', 'Long Mo', 'Yong Liang', 'Michael Roberts', 'Evis Sala', 'Carola-Bibiane Schönlieb', 'Manson Fok', 'Johnson Yiu-Nam Lau', 'Tao Xu', 'Jianxing He', 'Kang Zhang', 'Weimin Li', 'Tianxin Lin']",2021-04-15
Prospective assessment of breast cancer risk from multimodal multiview ultrasound images via clinically applicable deep learning,"['Biomedical engineering', 'Breast cancer', 'Machine learning', 'Medical imaging']","['Xuejun Qian', 'Jing Pei', 'Hui Zheng', 'Xinxin Xie', 'Lin Yan', 'Hao Zhang', 'Chunguang Han', 'Xiang Gao', 'Hanqi Zhang', 'Weiwei Zheng', 'Qiang Sun', 'Lu Lu', 'K. Kirk Shung']",2021-04-19
FIN-PRINT a fully-automated multi-stage deep-learning-based framework for the individual recognition of killer whales,"['Ecology', 'Machine learning', 'Marine biology']","['Christian Bergler', 'Alexander Gebhard', 'Jared R. Towers', 'Leonid Butyrev', 'Gary J. Sutton', 'Tasli J. H. Shaw', 'Andreas Maier', 'Elmar Nöth']",2021-12-06
Modality attention and sampling enables deep learning with heterogeneous marker combinations in fluorescence microscopy,"['Biomedical engineering', 'Computer science', 'Image processing', 'Machine learning']","['Alvaro Gomariz', 'Tiziano Portenier', 'Patrick M. Helbling', 'Stephan Isringhausen', 'Ute Suessbier', 'César Nombela-Arrieta', 'Orcun Goksel']",2021-08-09
Deep learning the structural determinants of protein biochemical properties by comparing structural ensembles with DiffNets,"['Computational biophysics', 'Computational science']","['Michael D. Ward', 'Maxwell I. Zimmerman', 'Artur Meller', 'Moses Chung', 'S. J. Swamidass', 'Gregory R. Bowman']",2021-05-21
"LiftPose3D, a deep learning-based approach for transforming two-dimensional to three-dimensional poses in laboratory animals","['Computational neuroscience', 'Machine learning', 'Motor control']","['Adam Gosztolai', 'Semih Günel', 'Victor Lobato-Ríos', 'Marco Pietro Abrate', 'Daniel Morales', 'Helge Rhodin', 'Pascal Fua', 'Pavan Ramdya']",2021-08-05
Deep learning-based quantification of temporalis muscle has prognostic value in patients with glioblastoma,"['Cancer imaging', 'CNS cancer', 'Prognostic markers']","['Ella Mi', 'Radvile Mauricaite', 'Lillie Pakzad-Shahabi', 'Jiarong Chen', 'Andrew Ho', 'Matt Williams']",2021-11-30
Predicting treatment response from longitudinal images using multi-task deep learning,"['Machine learning', 'Magnetic resonance imaging', 'Rectal cancer']","['Cheng Jin', 'Heng Yu', 'Jia Ke', 'Peirong Ding', 'Yongju Yi', 'Xiaofeng Jiang', 'Xin Duan', 'Jinghua Tang', 'Daniel T. Chang', 'Xiaojian Wu', 'Feng Gao', 'Ruijiang Li']",2021-03-25
Prediction of drug efficacy from transcriptional profiles with deep learning,"['Drug development', 'Machine learning']","['Jie Zhu', 'Jingxiang Wang', 'Xin Wang', 'Mingjing Gao', 'Bingbing Guo', 'Miaomiao Gao', 'Jiarui Liu', 'Yanqiu Yu', 'Liang Wang', 'Weikaixin Kong', 'Yongpan An', 'Zurui Liu', 'Xinpei Sun', 'Zhuo Huang', 'Hong Zhou', 'Ning Zhang', 'Ruimao Zheng', 'Zhengwei Xie']",2021-06-17
A deep learning model for identifying diabetic retinopathy using optical coherence tomography angiography,"['Computational science', 'Diabetes complications', 'Diagnosis', 'Disease prevention', 'Health care economics', 'Medical imaging', 'Public health', 'Retinal diseases']","['Gahyung Ryu', 'Kyungmin Lee', 'Donggeun Park', 'Sang Hyun Park', 'Min Sagong']",2021-11-26
End-to-end privacy preserving deep learning on multi-institutional medical imaging,"['Computer science', 'Radiography']","['Georgios Kaissis', 'Alexander Ziller', 'Jonathan Passerat-Palmbach', 'Théo Ryffel', 'Dmitrii Usynin', 'Andrew Trask', 'Ionésio Lima Jr', 'Jason Mancuso', 'Friederike Jungmann', 'Marc-Matthias Steinborn', 'Andreas Saleh', 'Marcus Makowski', 'Daniel Rueckert', 'Rickmer Braren']",2021-05-24
Deep learning for bias correction of MJO prediction,"['Atmospheric dynamics', 'Climate and Earth system modelling']","['H. Kim', 'Y. G. Ham', 'Y. S. Joo', 'S. W. Son']",2021-05-25
DeepTCR is a deep learning framework for revealing sequence concepts within T-cell repertoires,"['Adaptive immunity', 'Computational models', 'Functional clustering', 'Immunogenetics', 'Machine learning']","['John-William Sidhom', 'H. Benjamin Larman', 'Drew M. Pardoll', 'Alexander S. Baras']",2021-03-11
Predicting gastric cancer outcome from resected lymph node histopathology images using deep learning,"['Gastrointestinal cancer', 'Machine learning', 'Metastasis']","['Xiaodong Wang', 'Ying Chen', 'Yunshu Gao', 'Huiqing Zhang', 'Zehui Guan', 'Zhou Dong', 'Yuxuan Zheng', 'Jiarui Jiang', 'Haoqing Yang', 'Liming Wang', 'Xianming Huang', 'Lirong Ai', 'Wenlong Yu', 'Hongwei Li', 'Changsheng Dong', 'Zhou Zhou', 'Xiyang Liu', 'Guanzhen Yu']",2021-03-12
Selection of effective manufacturing conditions for directed energy deposition process using machine learning methods,"['Mechanical engineering', 'Metals and alloys']","['Jong-Sup Lim', 'Won-Jung Oh', 'Choon-Man Lee', 'Dong-Hyeon Kim']",2021-12-17
Prioritizing non-coding regions based on human genomic constraint and sequence context with deep learning,"['Genomics', 'Machine learning', 'Population genetics', 'Statistical methods']","['Dimitrios Vitsios', 'Ryan S. Dhindsa', 'Lawrence Middleton', 'Ayal B. Gussow', 'Slavé Petrovski']",2021-03-08
A versatile deep learning architecture for classification and label-free prediction of hyperspectral images,"['Imaging and sensing', 'Imaging studies', 'Mathematics and computing', 'Optical imaging']","['Bryce Manifold', 'Shuaiqian Men', 'Ruoqian Hu', 'Dan Fu']",2021-03-11
Deep learning-based enhancement of epigenomics data with AtacWorks,"['Chromatin', 'Epigenomics', 'Haematopoietic stem cells', 'Machine learning']","['Avantika Lal', 'Zachary D. Chiang', 'Nikolai Yakovenko', 'Fabiana M. Duarte', 'Johnny Israeli', 'Jason D. Buenrostro']",2021-03-08
Deep learning from HE slides predicts the clinical benefit from adjuvant chemotherapy in hormone receptor-positive breast cancer patients,"['Biomarkers', 'Machine learning', 'Translational research']","['Soo Youn Cho', 'Jeong Hoon Lee', 'Jai Min Ryu', 'Jeong Eon Lee', 'Eun Yoon Cho', 'Chang Ho Ahn', 'Kyunghyun Paeng', 'Inwan Yoo', 'Chan-Young Ock', 'Sang Yong Song']",2021-08-30
Predicting optimal deep brain stimulation parameters for Parkinson’s disease using functional MRI and machine learning,"['Movement disorders', ""Parkinson's disease""]","['Alexandre Boutet', 'Radhika Madhavan', 'Gavin J. B. Elias', 'Suresh E. Joel', 'Robert Gramer', 'Manish Ranjan', 'Vijayashankar Paramanandam', 'David Xu', 'Jurgen Germann', 'Aaron Loh', 'Suneil K. Kalia', 'Mojgan Hodaie', 'Bryan Li', 'Sreeram Prasad', 'Ailish Coblentz', 'Renato P. Munhoz', 'Jeffrey Ashe', 'Walter Kucharczyk', 'Alfonso Fasano', 'Andres M. Lozano']",2021-05-24
Automating cell counting in fluorescent microscopy through deep learning with c-ResUnet,"['Image processing', 'Machine learning', 'Neuroscience', 'Scientific data']","['Roberto Morelli', 'Luca Clissa', 'Roberto Amici', 'Matteo Cerri', 'Timna Hitrec', 'Marco Luppi', 'Lorenzo Rinaldi', 'Fabio Squarcio', 'Antonio Zoccoli']",2021-11-25
A deep-learning model for predictive archaeology and archaeological community detection,"['Archaeology', 'Complex networks']","['Abraham Resler', 'Reuven Yeshurun', 'Filipe Natalio', 'Raja Giryes']",2021-11-25
Estimating the effective fields of spin configurations using a deep learning technique,"['Computational science', 'Ferromagnetism']","['D. B. Lee', 'H. G. Yoon', 'S. M. Park', 'J. W. Choi', 'H. Y. Kwon', 'C. Won']",2021-11-25
Improved protein structure refinement guided by deep learning based accuracy estimation,"['Machine learning', 'Protein structure predictions', 'Software']","['Naozumi Hiranuma', 'Hahnbeom Park', 'Minkyung Baek', 'Ivan Anishchenko', 'Justas Dauparas', 'David Baker']",2021-02-26
An annotation-free whole-slide training approach to pathological classification of lung cancer types using deep learning,"['Cancer imaging', 'Image processing', 'Machine learning']","['Chi-Long Chen', 'Chi-Chung Chen', 'Wei-Hsiang Yu', 'Szu-Hua Chen', 'Yu-Chan Chang', 'Tai-I Hsu', 'Michael Hsiao', 'Chao-Yuan Yeh', 'Cheng-Yu Chen']",2021-02-19
RNA secondary structure prediction using deep learning with thermodynamic integration,"['Machine learning', 'Non-coding RNAs', 'RNA', 'Structure determination']","['Kengo Sato', 'Manato Akiyama', 'Yasubumi Sakakibara']",2021-02-11
Deep learning the collisional cross sections of the peptide universe from a million experimental values,"['Machine learning', 'Mass spectrometry', 'Proteomics']","['Florian Meier', 'Niklas D. Köhler', 'Andreas-David Brunner', 'Jean-Marc H. Wanka', 'Eugenia Voytik', 'Maximilian T. Strauss', 'Fabian J. Theis', 'Matthias Mann']",2021-02-19
Automatic deep learning-driven label-free image-guided patch clamp system,"['Computational neuroscience', 'Data processing', 'Image processing', 'Machine learning', 'Patch clamp']","['Krisztian Koos', 'Gáspár Oláh', 'Tamas Balassa', 'Norbert Mihut', 'Márton Rózsa', 'Attila Ozsvár', 'Ervin Tasnadi', 'Pál Barzó', 'Nóra Faragó', 'László Puskás', 'Gábor Molnár', 'József Molnár', 'Gábor Tamás', 'Peter Horvath']",2021-02-10
Deep-learning-assisted analysis of echocardiographic videos improves predictions of all-cause mortality,"['Cardiology', 'Computational biology and bioinformatics']","['Alvaro E. Ulloa Cerna', 'Linyuan Jing', 'Christopher W. Good', 'David P. vanMaanen', 'Sushravya Raghunath', 'Jonathan D. Suever', 'Christopher D. Nevius', 'Gregory J. Wehner', 'Dustin N. Hartzel', 'Joseph B. Leader', 'Amro Alsaid', 'Aalpen A. Patel', 'H. Lester Kirchner', 'John M. Pfeifer', 'Brendan J. Carry', 'Marios S. Pattichis', 'Christopher M. Haggerty', 'Brandon K. Fornwalt']",2021-02-08
Ensembled deep learning model outperforms human experts in diagnosing biliary atresia from sonographic gallbladder images,"['Cholestasis', 'Machine learning', 'Paediatric research', 'Ultrasonography']","['Wenying Zhou', 'Yang Yang', 'Cheng Yu', 'Juxian Liu', 'Xingxing Duan', 'Zongjie Weng', 'Dan Chen', 'Qianhong Liang', 'Qin Fang', 'Jiaojiao Zhou', 'Hao Ju', 'Zhenhua Luo', 'Weihao Guo', 'Xiaoyan Ma', 'Xiaoyan Xie', 'Ruixuan Wang', 'Luyao Zhou']",2021-02-24
Deep learning connects DNA traces to transcription to reveal predictive features beyond enhancer–promoter contact,"['Data mining', 'Image processing', 'Machine learning', 'Nuclear organization', 'Super-resolution microscopy']","['Aparna R. Rajpurkar', 'Leslie J. Mateo', 'Sedona E. Murphy', 'Alistair N. Boettiger']",2021-06-08
Self-controlling photonic-on-chip networks with deep reinforcement learning,"['Engineering', 'Mathematics and computing', 'Optics and photonics']","['Nguyen Do', 'Dung Truong', 'Duy Nguyen', 'Minh Hoai', 'Cuong Pham']",2021-11-30
"An inflammatory aging clock (iAge) based on deep learning tracks multimorbidity, immunosenescence, frailty and cardiovascular aging","['Ageing', 'Inflammation', 'Machine learning']","['Nazish Sayed', 'Yingxiang Huang', 'Khiem Nguyen', 'Zuzana Krejciova-Rajaniemi', 'Anissa P. Grawe', 'Tianxiang Gao', 'Robert Tibshirani', 'Trevor Hastie', 'Ayelet Alpert', 'Lu Cui', 'Tatiana Kuznetsova', 'Yael Rosenberg-Hasson', 'Rita Ostan', 'Daniela Monti', 'Benoit Lehallier', 'Shai S. Shen-Orr', 'Holden T. Maecker', 'Cornelia L. Dekker', 'Tony Wyss-Coray', 'Claudio Franceschi', 'Vladimir Jojic', 'François Haddad', 'José G. Montoya', 'Joseph C. Wu', 'Mark M. Davis', 'David Furman']",2021-07-12
Unsupervised behaviour analysis and magnification (uBAM) using deep learning,"['Computer science', 'Machine learning', 'Movement disorders', 'Translational research']","['Biagio Brattoli', 'Uta Büchler', 'Michael Dorkenwald', 'Philipp Reiser', 'Linard Filli', 'Fritjof Helmchen', 'Anna-Sophia Wahl', 'Björn Ommer']",2021-04-05
A deep learning method for HLA imputation and trans-ethnic MHC fine-mapping of type 1 diabetes,"['Genome-wide association studies', 'Machine learning', 'Statistical methods']","['Tatsuhiko Naito', 'Ken Suzuki', 'Jun Hirata', 'Yoichiro Kamatani', 'Koichi Matsuda', 'Tatsushi Toda', 'Yukinori Okada']",2021-03-12
Out-of-the-box deep learning prediction of pharmaceutical properties by broadly learned knowledge-based molecular representations,"['Chemical biology', 'Cheminformatics', 'Drug discovery', 'Small molecules']","['Wan Xiang Shen', 'Xian Zeng', 'Feng Zhu', 'Ya li Wang', 'Chu Qin', 'Ying Tan', 'Yu Yang Jiang', 'Yu Zong Chen']",2021-03-01
Optimization of therapeutic antibodies by predicting antigen specificity from antibody sequence via deep learning,"['Machine learning', 'Protein design']","['Derek M. Mason', 'Simon Friedensohn', 'Cédric R. Weber', 'Christian Jordi', 'Bastian Wagner', 'Simon M. Meng', 'Roy A. Ehling', 'Lucia Bonati', 'Jan Dahinden', 'Pablo Gainza', 'Bruno E. Correia', 'Sai T. Reddy']",2021-04-15
